image_link,group_id,entity_name,entity_value,output,model_input
https://m.media-amazon.com/images/I/71mi7h+tZmL.jpg,281678,item_weight,1.0 gram,"Tamiza el matcha
Sievethe matcha
1gr =100 ml
Medio cucharilla de matcha
Half a teaspoon of matcha
How to make
BONSAL MATCHA
at home?
Anade la leche caliente
Anade un poco
de tu elleccion
de agua caliente
Add your choice of hot milk
Add a bit of hot water
5
Mezcla para disolver
Mix to disolve
BONSAI
MATCHA","Type: item_weight | OCR: Tamiza el matcha
Sievethe matcha
1gr =100 ml
Medio cucharilla de matcha
Half a teaspoon of matcha
How to make
BONSAL MATCHA
at home?
Anade la leche caliente
Anade un poco
de tu elleccion
de agua caliente
Add your choice of hot milk
Add a bit of hot water
5
Mezcla para disolver
Mix to disolve
BONSAI
MATCHA | Extracted Measurement: 1 g"
https://m.media-amazon.com/images/I/71A7RiB2IIS.jpg,318770,wattage,100.0 watt,"100W/5A
100W/5A
JW/5A
100W/5A","Type: wattage | OCR: 100W/5A
100W/5A
JW/5A
100W/5A | Extracted Measurement: "
https://m.media-amazon.com/images/I/61UkMSPhLSS.jpg,318770,wattage,100.0 watt,"100W
Up to
of Power Delivery
for Rapid Charging
Charging rate:
Our-Wosixima
100%
Others
0
100W/5A
Support PD 3.0/PD 2.0/QC 2.0/QC 3.0/AFC","Type: wattage | OCR: 100W
Up to
of Power Delivery
for Rapid Charging
Charging rate:
Our-Wosixima
100%
Others
0
100W/5A
Support PD 3.0/PD 2.0/QC 2.0/QC 3.0/AFC | Extracted Measurement: "
https://m.media-amazon.com/images/I/616QEdZeLGL.jpg,318770,wattage,100.0 watt,"Durable &
Tangle-Free
Reinforced Cable Joint
15000+ Bend Test
Other
1OMOOAA","Type: wattage | OCR: Durable &
Tangle-Free
Reinforced Cable Joint
15000+ Bend Test
Other
1OMOOAA | Extracted Measurement: "
https://m.media-amazon.com/images/I/61nvPvyO7kL.jpg,318770,wattage,100.0 watt,"Strengthen Stainless End Tip
Easy to Crack
Front
Back
100W/5A
Fragile Seam
100W/5A
100W/5A
o Seamless Stretch
Seam Riveting
Process
Process","Type: wattage | OCR: Strengthen Stainless End Tip
Easy to Crack
Front
Back
100W/5A
Fragile Seam
100W/5A
100W/5A
o Seamless Stretch
Seam Riveting
Process
Process | Extracted Measurement: "
https://m.media-amazon.com/images/I/71ihnkVAoCL.jpg,241608,item_weight,460.0 gram,"LUX ELEMENTS
LELELEE
EXEEMENT
X ELEMENTS-COL-MK
Montogeklebes
oge kleefst","Type: item_weight | OCR: LUX ELEMENTS
LELELEE
EXEEMENT
X ELEMENTS-COL-MK
Montogeklebes
oge kleefst | Extracted Measurement: "
https://m.media-amazon.com/images/I/51WaQdTFyhL.jpg,955292,wattage,3.0 watt,"capslocke
shiftl
Data Transfer
up to 5Gbps","Type: wattage | OCR: capslocke
shiftl
Data Transfer
up to 5Gbps | Extracted Measurement: "
https://m.media-amazon.com/images/I/71k9HXFp5VL.jpg,767202,item_weight,23.0 kilogram,"printklex
orintklex
Der Druckerzubenorfachhandel
100%
kompatibel
3 Jahre Garantie
100 kompatibel
Optimale Farbresonanz
Premium Tonerkartusche
Kompatbe oneratusche
V
3 Jahre Garantie
0430
eg 23
1031Har
Qualitat ist unsere Werbung
nU2GLG MGLpAU8i","Type: item_weight | OCR: printklex
orintklex
Der Druckerzubenorfachhandel
100%
kompatibel
3 Jahre Garantie
100 kompatibel
Optimale Farbresonanz
Premium Tonerkartusche
Kompatbe oneratusche
V
3 Jahre Garantie
0430
eg 23
1031Har
Qualitat ist unsere Werbung
nU2GLG MGLpAU8i | Extracted Measurement: 2 g"
https://m.media-amazon.com/images/I/81hbfdu3UaL.jpg,369753,item_volume,3.0 millilitre,"Nr.1Deutschlands meistgekaufte Gesichtspflege-Marke*
*** 5-sterne-garantie.deKLINISCH GETESTET
SEHR GUT
rmate
Schaebens Kaktus Gel Maske
72h Nonstop Feuchtigkeits Maske
Mit Feigenkaktus, Aloe Vera und Konjakwurzel
VEGAN
72h Nonstop Feuchtigkeit
langanhaltende Hydration
 regeneriert gestresste Haut sofort
erfrischender Cooling Effekt
men und besitzen daher die ausgepragte Fahigkeit, ganz besonders vie!
Feuchtigkeit zu speichern. Die leichte Gel Maske mit einem Komplex aus
wertvollem Feigenkaktus-Extrakt, Aloe Vera und Konjakwurzel ist daher
ein effektiverDurstloscher"" fur die Haut. Sie wird schnell von der Haut
aufgenommen und fullt sofort die Feuchtigkeits-Depots.Der Teint wird 72h
lang mit intensiver Feuchtigkeit versorgt..
Zusatzlich bietet die leichte Formulierung gestresster Haut eine Extraportion
Pflege und Regeneration. Der dezente Cooling Effekt sorgt fur Erfrischung.
glatte und zarte Haut.
0% 
MikroplastikPEGsSilikoneParaffine
 allergene Duftstoffe
Anwendung:GleichmaBig auf die gereinigte Gesichtshaut und Dekollete
auftragen. Augen- und Lippenpartie aussparen. Nach ca. 10 Minuten
Einwirkzeit die Reste der Maske sanft einmassieren oder mit einem Kos-
Frische-Kick vor der Anwendung im Kuhlschrank lagern.
Ingredients: Aqua, Glycerin, Propylene Glycol, Aloe Barbadensis Leaf Juice Powder
Amorphophallus Konjac Root Powder, Chondrus Crispus, Menthyl Ethylamido Oxalate,
Opuntia Ficus-Indica Stem Extract, Benzoic Acid, Carbomer, Dehydroacetic Acid,
Ethylhexylglycerin, Parfum, Phenoxyethanol, Sodium Chloride, Sodium Hydroxide, Sodium
Polyacrylate, Sodium Sulfate, Tetrasodium Glutamate Diacetate, Cl 13015, Cl 42090.
Kennen Sie auch schon unsere anderen Schaebens Produkte? Entdecken
Sie mehr dazu auf www.schaebens.de..
UNSER UMWELTVERSPRECHEN
0%
MIKRO
93%
PLASTIK
bar
schaebens.de/pb-1001
3x 5 ml fur 3 Anwendungen
Made in Germany
Artikel-Nr.2148
Schaebens-50226Frechen
*www.schaebens.de
003573021485","Type: item_volume | OCR: Nr.1Deutschlands meistgekaufte Gesichtspflege-Marke*
*** 5-sterne-garantie.deKLINISCH GETESTET
SEHR GUT
rmate
Schaebens Kaktus Gel Maske
72h Nonstop Feuchtigkeits Maske
Mit Feigenkaktus, Aloe Vera und Konjakwurzel
VEGAN
72h Nonstop Feuchtigkeit
langanhaltende Hydration
 regeneriert gestresste Haut sofort
erfrischender Cooling Effekt
men und besitzen daher die ausgepragte Fahigkeit, ganz besonders vie!
Feuchtigkeit zu speichern. Die leichte Gel Maske mit einem Komplex aus
wertvollem Feigenkaktus-Extrakt, Aloe Vera und Konjakwurzel ist daher
ein effektiverDurstloscher"" fur die Haut. Sie wird schnell von der Haut
aufgenommen und fullt sofort die Feuchtigkeits-Depots.Der Teint wird 72h
lang mit intensiver Feuchtigkeit versorgt..
Zusatzlich bietet die leichte Formulierung gestresster Haut eine Extraportion
Pflege und Regeneration. Der dezente Cooling Effekt sorgt fur Erfrischung.
glatte und zarte Haut.
0% 
MikroplastikPEGsSilikoneParaffine
 allergene Duftstoffe
Anwendung:GleichmaBig auf die gereinigte Gesichtshaut und Dekollete
auftragen. Augen- und Lippenpartie aussparen. Nach ca. 10 Minuten
Einwirkzeit die Reste der Maske sanft einmassieren oder mit einem Kos-
Frische-Kick vor der Anwendung im Kuhlschrank lagern.
Ingredients: Aqua, Glycerin, Propylene Glycol, Aloe Barbadensis Leaf Juice Powder
Amorphophallus Konjac Root Powder, Chondrus Crispus, Menthyl Ethylamido Oxalate,
Opuntia Ficus-Indica Stem Extract, Benzoic Acid, Carbomer, Dehydroacetic Acid,
Ethylhexylglycerin, Parfum, Phenoxyethanol, Sodium Chloride, Sodium Hydroxide, Sodium
Polyacrylate, Sodium Sulfate, Tetrasodium Glutamate Diacetate, Cl 13015, Cl 42090.
Kennen Sie auch schon unsere anderen Schaebens Produkte? Entdecken
Sie mehr dazu auf www.schaebens.de..
UNSER UMWELTVERSPRECHEN
0%
MIKRO
93%
PLASTIK
bar
schaebens.de/pb-1001
3x 5 ml fur 3 Anwendungen
Made in Germany
Artikel-Nr.2148
Schaebens-50226Frechen
*www.schaebens.de
003573021485 | Extracted Measurement: 5 ml"
https://m.media-amazon.com/images/I/815pYcvCCeL.jpg,365637,item_weight,300.0 gram,"NRICHINWAEAE GRAIN
Coconut Cookies
Sugar Free
Premium Quality
Marketed By
Nutrition Facts
AADHYA NITYA FOODS
306, Tower 12, Lotus Panache Sector 110 Noida
Amount Per 100g
Sector-110 Noida Noida City Zone-5, Gautam
Mid Break
%Daiy Value*
Buddha Nagar, Uttar Pradesh-201304
E-mail : support@themidbreak.com
Energy
432 Kcal
Website :- themidbreak.com
Total Fat
22.4 g
Sugar Free
Contact No.+91 8920237943
15.7 g
fssai No. : 22722926000273
Saturated Fat
Coconut Cookies
Trans Fat
0g
Mfd By
0 mg
JYOTI FOOD INDUSTRIES
Cholesterol
A-45Sector-A-4Industrial Area
0.25 g
INGREDIENTS : Whole Wheat Flour, Refined Wheat Flour,
Tronica City Ghaziabad (U.P.
Sodium
Edible Vegetable Oil Transfat Free)Desiccated Coconut,
55 g
fssai No.12715052000034
Total Carbohydrate
lodized Salt, Sweeteners (E965- Maltitol, FOS L95) Leavening
Dietary Fibre
2.5 g
Agents, Permitted Flavours & Emulsifying Agents. Raising
Sugars
0.0 g
Agents [INS500 (i) INS 503 (i]
Net Weight :300g
20.0 g
CONTAINS ADDED FLAVOUR
M.R.P:230.00
 Polyols
 Protein
9.5g
(NATURE IDENTICAL FLAVORING SUBSTANCE)
(Incl. of al aeles)
Mfg.Date :
ALLERGEN:WHEAT
MAY CONTAIN TRACES OF MILK,
Batch No. :
SOYA AND NUTS
RPAAEEE
STORE IN A COOL AND DRY PLACE
BEST BEFORE 5 MONTHS FROM DATE OF PACKAGING","Type: item_weight | OCR: NRICHINWAEAE GRAIN
Coconut Cookies
Sugar Free
Premium Quality
Marketed By
Nutrition Facts
AADHYA NITYA FOODS
306, Tower 12, Lotus Panache Sector 110 Noida
Amount Per 100g
Sector-110 Noida Noida City Zone-5, Gautam
Mid Break
%Daiy Value*
Buddha Nagar, Uttar Pradesh-201304
E-mail : support@themidbreak.com
Energy
432 Kcal
Website :- themidbreak.com
Total Fat
22.4 g
Sugar Free
Contact No.+91 8920237943
15.7 g
fssai No. : 22722926000273
Saturated Fat
Coconut Cookies
Trans Fat
0g
Mfd By
0 mg
JYOTI FOOD INDUSTRIES
Cholesterol
A-45Sector-A-4Industrial Area
0.25 g
INGREDIENTS : Whole Wheat Flour, Refined Wheat Flour,
Tronica City Ghaziabad (U.P.
Sodium
Edible Vegetable Oil Transfat Free)Desiccated Coconut,
55 g
fssai No.12715052000034
Total Carbohydrate
lodized Salt, Sweeteners (E965- Maltitol, FOS L95) Leavening
Dietary Fibre
2.5 g
Agents, Permitted Flavours & Emulsifying Agents. Raising
Sugars
0.0 g
Agents [INS500 (i) INS 503 (i]
Net Weight :300g
20.0 g
CONTAINS ADDED FLAVOUR
M.R.P:230.00
 Polyols
 Protein
9.5g
(NATURE IDENTICAL FLAVORING SUBSTANCE)
(Incl. of al aeles)
Mfg.Date :
ALLERGEN:WHEAT
MAY CONTAIN TRACES OF MILK,
Batch No. :
SOYA AND NUTS
RPAAEEE
STORE IN A COOL AND DRY PLACE
BEST BEFORE 5 MONTHS FROM DATE OF PACKAGING | Extracted Measurement: 100 g"
https://m.media-amazon.com/images/I/615roHaokEL.jpg,810266,item_weight,100.0 gram,"2.20 inch
CAPACITY
80ML
2.25 inch
WEIGHT
2 inch
100gm","Type: item_weight | OCR: 2.20 inch
CAPACITY
80ML
2.25 inch
WEIGHT
2 inch
100gm | Extracted Measurement: 100 g"
https://m.media-amazon.com/images/I/71JXfZLNJjL.jpg,639090,item_weight,22.0 gram,"CHOCOLATE ORANGE
Rin
CRUNCH
Chocolate Orange Snack Bar
Skinny Chocolate Orange Crunch Bar with orange
mnmy
HIGRE
CRUNCH
HONEYCOMB SNACK BAR
5%
CORTED IN MILK CHOCOLATE
Less than
SRinny
75
CRUNCH
Calories
Mint & Dark Chocolate Snack Bar
Skinnu
HIORE
LESS","Type: item_weight | OCR: CHOCOLATE ORANGE
Rin
CRUNCH
Chocolate Orange Snack Bar
Skinny Chocolate Orange Crunch Bar with orange
mnmy
HIGRE
CRUNCH
HONEYCOMB SNACK BAR
5%
CORTED IN MILK CHOCOLATE
Less than
SRinny
75
CRUNCH
Calories
Mint & Dark Chocolate Snack Bar
Skinnu
HIORE
LESS | Extracted Measurement: "
https://m.media-amazon.com/images/I/71yQq9I3yzL.jpg,731432,item_weight,3.0 gram,"ITALITY
CREATINE
GUMMIES
60 GUMMIES
3G PER SERVING
VEGANGLUTEN FREE
FOOD SUPPLEMENT","Type: item_weight | OCR: ITALITY
CREATINE
GUMMIES
60 GUMMIES
3G PER SERVING
VEGANGLUTEN FREE
FOOD SUPPLEMENT | Extracted Measurement: 60 g"
https://m.media-amazon.com/images/I/718M5ODio0L.jpg,731432,item_weight,3.0 gram,"PITALITY
ESTED USE:
NUTRITIONAL INFORMATION
Amount Per Serving (2 Gummies)
%NVR""
to 2 gummies daily.Do not exceed the
ecommended daily dose.
Creatine Monohydrate
NVR=Nutrient Reference Value
CREATINE
pplements must not be used as a substitute
=NVR Not Establoshed
ried and balanced diet and a healthy
.If you are pregnant, breastfeeding taking
dications or under medical supervision,
consult a doctor or healthcare professional
INGREDIENTS:
se.Discontinue use and consult a doctor if
GUMMIES
Creatine Monohydrate, Water,Pectin, Citric
reactions occur.Keep out of reach of
Store in a cool, dry place.Do not use if seal
n or missing.
Colour, Carnauba Wax, Xylitol, Maltitol.
le Vitality
Mo
60 GUMMIES
3G PER SERVING
owne Road
3C
100%
VEGANIGLUTEN FREE
Lingdom
FOOD SUPPLEMENT","Type: item_weight | OCR: PITALITY
ESTED USE:
NUTRITIONAL INFORMATION
Amount Per Serving (2 Gummies)
%NVR""
to 2 gummies daily.Do not exceed the
ecommended daily dose.
Creatine Monohydrate
NVR=Nutrient Reference Value
CREATINE
pplements must not be used as a substitute
=NVR Not Establoshed
ried and balanced diet and a healthy
.If you are pregnant, breastfeeding taking
dications or under medical supervision,
consult a doctor or healthcare professional
INGREDIENTS:
se.Discontinue use and consult a doctor if
GUMMIES
Creatine Monohydrate, Water,Pectin, Citric
reactions occur.Keep out of reach of
Store in a cool, dry place.Do not use if seal
n or missing.
Colour, Carnauba Wax, Xylitol, Maltitol.
le Vitality
Mo
60 GUMMIES
3G PER SERVING
owne Road
3C
100%
VEGANIGLUTEN FREE
Lingdom
FOOD SUPPLEMENT | Extracted Measurement: 2 g"
https://m.media-amazon.com/images/I/61lpwH0qHbL.jpg,731432,item_weight,3.0 gram,"NUTRITIONAL INFORMATION
Amount Per Serving (2 Gummies):
%NVR*
Creatine Monohydrate
*NVR =Nutrient Reference Value
t=NVR Not Establoshed
INGREDIENTS:
Creatine Monohydrate, Water, Pectin, Citric
Acid, Soduim Citrate, Natural Flavour, Natural
Colour, Carnauba Wax, Xylitol, Maltitol.
for
e
D
tir
3G
Creat
100%
9
S","Type: item_weight | OCR: NUTRITIONAL INFORMATION
Amount Per Serving (2 Gummies):
%NVR*
Creatine Monohydrate
*NVR =Nutrient Reference Value
t=NVR Not Establoshed
INGREDIENTS:
Creatine Monohydrate, Water, Pectin, Citric
Acid, Soduim Citrate, Natural Flavour, Natural
Colour, Carnauba Wax, Xylitol, Maltitol.
for
e
D
tir
3G
Creat
100%
9
S | Extracted Measurement: 2 g"
https://m.media-amazon.com/images/I/712sZRVe98L.jpg,731432,item_weight,2.0 ton,"SUGGESTED USE
Take up to 2 gummies daily. Do not exceed the
stated recommended daily dose
Food supplements must not be used as a substitute
for a varied and balanced diet and a healthy
lifestyle. If you are pregnant, breastfeeding taking
any medications or under medical supervision,
please consult a doctor or healthcare professional
before use.Discontinue use and consult a doctor if
adverse reactions occur. Keep out of reach of
children.Store in a cool, dry place. Do not use if seal
is broken or missing
Sunshyne Vitality
215b
2 Lansdowne Road
Croydon
CR92ER
United Kingdom
065015230175","Type: item_weight | OCR: SUGGESTED USE
Take up to 2 gummies daily. Do not exceed the
stated recommended daily dose
Food supplements must not be used as a substitute
for a varied and balanced diet and a healthy
lifestyle. If you are pregnant, breastfeeding taking
any medications or under medical supervision,
please consult a doctor or healthcare professional
before use.Discontinue use and consult a doctor if
adverse reactions occur. Keep out of reach of
children.Store in a cool, dry place. Do not use if seal
is broken or missing
Sunshyne Vitality
215b
2 Lansdowne Road
Croydon
CR92ER
United Kingdom
065015230175 | Extracted Measurement: 2 g"
https://m.media-amazon.com/images/I/71d+dz7ogkL.jpg,150913,maximum_weight_recommendation,15 kilogram,"AGE GROUP
0-36M
WEIGHT CAPACITY
15 KGS
ist Step","Type: maximum_weight_recommendation | OCR: AGE GROUP
0-36M
WEIGHT CAPACITY
15 KGS
ist Step | Extracted Measurement: 15 kg"
https://m.media-amazon.com/images/I/51WSQa1ygML.jpg,630869,item_weight,14.8 gram,"5.5cm
5.5cm
5.5cm
6cm
Weight:14.8g","Type: item_weight | OCR: 5.5cm
5.5cm
5.5cm
6cm
Weight:14.8g | Extracted Measurement: 14.8 g"
https://m.media-amazon.com/images/I/71QR6ELoPnL.jpg,675317,item_weight,4.4 pound,"2kg
Saver Pack
NAKPRO
NUTRITION
WHEY
GOLD
WHEY PROTEIN CONCENTRATE
NO ADDED SUGAR
INSTANT SOLUBLE
100% PROTEIN FROM WHEY
MANGO FLAVOUR
8906133020453
NET WEIGHT:2Kg (4.40Lbs)
nakpro.com","Type: item_weight | OCR: 2kg
Saver Pack
NAKPRO
NUTRITION
WHEY
GOLD
WHEY PROTEIN CONCENTRATE
NO ADDED SUGAR
INSTANT SOLUBLE
100% PROTEIN FROM WHEY
MANGO FLAVOUR
8906133020453
NET WEIGHT:2Kg (4.40Lbs)
nakpro.com | Extracted Measurement: 2 kg"
